id	date	views	dur	mult	denom	n	title
DUNu-F8TPrU	20260512	289	1258	1.5	189.0	28	우크라이나 역사적 승리 러시아 내부 발칵 뒤집혔다. 그런데 한국은 드론부대 없애고 있습니다.
uNls_do_Ll4	20260511	306	1467	1.6	189.0	28	한국이 또 일냈다 삼성중공업 '바다 위 원전' 띄우자 일본 1년 전기를 만들어버린 부유식 SMR
BkHBrm0_Jh0	20260509	199	1426	1.0	195.0	28	12조 상속세 완납 순간 삼성 노조 1천 명 도미노 탈퇴 진짜 이유
-P0xM9xugjA	20260508	323	1378	1.6	199	29	나라에 도둑놈이 너무 많다, 매출 500억 무너진 휴게소 비싸고 맛없는 진짜 이유? 고속도로 휴게소의 몰락
YIQYuWdgJWc	20260507	11460	1302	57.6	199	29	삼성 귀족 노조의 최후 | 평택 공장 해체 명령의 진짜 이유
z3SsCUAdFmM	20260507	36485	1349	183.3	199	29	이란 사태에 줄줄이 탈북, 당황한 김정은 40년 체제 몰락의 위기 다가온다
YgxYf2N3xKg	20260506	1069	1345	5.2	205.0	30	일본의 길을 가게 둘 수 없다, 45조 요구한 삼성 귀족 노조와 라피더스 22조의 진짜 그림
3xEk7eNXx7U	20260505	169	1673	0.6	306	31	푸틴 본심 들통났다. 안보는 북한, 경제는 한국. 13조 받고 김정은 버린 진짜 이유
7SCMdxg3-D0	20260504	122	1665	0.4	323	31	트럼프와 TSMC를 박수 치게 만든 삼성 귀족 노조의 45조 충격요구
vTOROxgD4eY	20260501	129	1392	0.2	579.0	32	유가 대혼란, 60년 형제국 사우디가 UAE에 등 돌린 진짜 이유
QeEufCFME-w	20260427	81	749	0.1	563	35	한국이 조용히 유럽의 목줄을 쥔 나라가 됐습니다, NATO 30개국이 동시에 경악한 전세계 충격 한국세계 2위권?!
nQXrwIfoTDQ	20260418	595	1200	0.8	792	35	한국만 통과시켜라! 이란 최고지도자 폭탄 발언에 백악관 초토화, 70년 동맹이 만든 소름 돋는 반전의 진짜 이유
cAMctnF9PjU	20260417	2199	1092	2.8	787	35	친형을 공항에서 독살한 김정은이 이번엔 친여동생을 쳐낸 이유, 4대 세습 전쟁이 터졌습니다
fozuXt6Owfs	20260416	563	1227	0.7	792	35	버려진 총 주워 쓰던 한국, 50년 만에 전세계가 건들면 안 되는 경제 제국 된 이유
tfqaJS77OQY	20260415	2199	1032	3.2	691.0	34	북한 벙커는 끝장났다 — 현무-5부터 하이코어까지, 한국 미사일 전성시대가 된 진짜 이유
m_jqN8xnFxI	20260415	856	977	1.2	691.0	34	미국의 호르무즈 해협 역봉쇄, 이후 어떻게 되는 것인가
x4cVCAbn-Co	20260414	6552	1253	11.0	595	35	트럼프의 주한미군 철수 협박 전세계가 벌벌 떠는데 한국만 당당했던 소름 돋는 이유, 절대 못 빼는 구조입니다
SXsGGOUqJXI	20260414	1237	1079	2.1	595	35	순위 중동이 한국에 매달리는 진짜 이유, 근데 한국은 이제 중동 기름이 필요 없어지고 있습니다
pD9PJL_PFTs	20260413	1782	920	3.0	595	35	러시아가 한국에 원유를 퍼주는 게 아니라 한국이 러시아 석유를 황금으로 바꾸고 있는 겁니다
0sPkUXRyH20	20260412	792	937	1.1	691.0	34	미국이 북한을 더 쉽게 보는 이유, 이란은 72시간 만에.. 북한은 며칠이면 끝나나
b5vKe0VikuM	20260412	787	896	1.1	693.5	34	러시아가 한국에 원유를 퍼주는 게 아니라 한국 없이는 석유 한 방울도 못 파는 겁니다
yMS_YssrlRg	20260411	1159	1583	1.9	595	35	이란 미사일 맞은 사우디가 물부족 해결사로 세계 1위 한국 기업을 급히 부른 소름 돋는 이유
Tsi2a9o6Gbc	20260410	1177	899	2.0	579.0	36	미국 특급 기름 놔두고 한국이 '중동 찌꺼기 기름'만 고집하는 소름 돋는 이유
aduMxYKj2K0	20260409	12474	1076	21.5	579.0	36	북한군 2만 명을 고깃값에 팔아넘긴 김정은, 근데 푸틴은 이미 한국을 보고 있었습니다
0xxXBSwXe50	20260409	33790	775	58.4	579.0	36	러시아가 한국에 원유를 퍼주는 게 아니라 한국이 러시아의 탈출구가 된 겁니다
BNJCdVhun14	20260408	267	1133	0.4	595	37	미군이 40년 걸려 만든 이란 지하요새를 12초 만에 뚫어버렸다, 벙커 1700개가 콘크리트 무덤이 된 날
UWIYdk-bC9w	20260407	208	661	0.4	563	39	이란 전쟁의 뜻밖의 파장, 미국은 더 지배적 위치에, 식탁은 흔들린다
AKcRXPvM2F4	20260407	59	1525	0.1	563	39	이슬람 핵보유국에서 어쩌다가...밀가루 트럭에 수백 명이 달려든다, 중국이 파키스탄에 벌인 일의 참담한 결말
m8pA2A4OPxw	20260406	13	1005	0.0	505.5	40	사상 초유의 대정전이 터졌다! 목숨 건 이란 시민 들고 일어났다, 테헤란 정권 마지막 최후, 꼭 보셔야합니다.
s2hfOuJD0CI	20260406	40879	1086	107.6	380.0	40	북한 설계 이란 최강 지하기지가 벙커버스터에 증발, 한국 현무-5는 이보다 더 무섭다
EZ0-aZE7k4U	20260404	2506	1133	5.6	448	39	이란 미사일 맞은 사우디가 물부족 대안으로 세계 1위 한국 기업을 다급히 찾은 충격적 이유
JkArIifHE9U	20260403	82	1172	0.1	563	39	한국 대사관만 이란에서 버틴 충격적 이유, 80개국이 떠났는데 한국만 남자 이란이 고개 숙였다
nWCVbQHjjTU	20260402	37	1174	0.1	563	39	천궁-II 한 번 쓴 UAE가 세 번 더 찾아오자 사우디가 역대 최고액 들고 난리난 상황
ArEOfTJ-ycc	20260401	109	1183	0.2	563	39	단 7.5초 만에 F-35 격추, KF-21 6대 0 완승에 전세계가 경악했다
8gxkZVOn8LY	20260401	2345	1166	5.2	448	39	대한민국이 만든 핵보다 무서운 한발, 현무 7 K방산의 결정판
_ldhbgrmTDM	20260331	3790	1181	8.5	448	39	UAE가 한국을 택했다! 천궁은 시작일 뿐 | 500km 타격 절대 병기 천검과 한국이 조용히 숨긴 K무기 충격 공개
rfRLG7hgChc	20260330	448	1138	0.8	563	39	제발 열어달라, 40년 걸려 판 지하 벙커, 미 B-2가 입구를 날려 이란 정예병 5,000명 통째로 묻혔다
qIkloq_QfNQ	20260329	42	1501	0.1	563	39	태양광, 반도체 싹다 속았다 중국정부 빚폭탄 몰락 신호 터졌다 최악을 맞이한 시진핑 절망
HmQeGWWVb5Q	20260327	137	1204	0.3	505.5	38	시진핑 배신하기 시작한 중국인민들, 중국이 흔들리는 진짜 이유
NwiHI1LuWEk	20260326	92	1150	0.2	448	37	이란의 독이든 성배..중국, 이미 걸렸다 | 경제 충격 4곳 동시 폭발
OR_rWrgPEZU	20260325	1287	1091	4.2	304.5	36	재앙인 줄 알았는데 한국에겐 로또였다 방산·해운·반도체 전부 분석
lkXnDULSLgI	20260324	89	1103	0.3	304.5	34	전쟁 이용해 주가조작 정황, 거의 1조원 '짜고 쳤나' 공격중단 5일의 진짜 이유
mzONV-v3A-8	20260324	2321	1143	8.2	282.0	34	2400억 계약도 휴지조각 만드는 중국 조선업의 처참한 몰락
uHMrc7ccrO4	20260323	95	1166	0.3	282.0	32	시진핑 최악의 패착, 중국제 무기로 사상 초유의 비상사태가 된 이유
79BDSMgXuwo	20260321	109	1324	0.5	208	29	중국의 끔찍한 위그루 탄압, 복수가 시작. 중국인 싹다 죽이려는 이유
a08Pbuz_0rE	20260320	83	1267	0.4	206.0	28	시진핑이 무너진다, 중국경제의 붕괴를 일으킨 반간첩법 | 중국의 몰락
ApAahWXG82s	20260319	53	1183	0.3	204	27	이란 전쟁의 진짜 승자는 한국, 세계 원유시장을 놀라게 한 한국 해운사의 신의 한 수
_nhVsm3mbQo	20260318	204	1124	1.9	110	25	단돈 2천원으로 드론 잡았다. 천궁2 이은 레이저 무기 '천광' 전세계 최초 실전 배치!
Q6h29h9Apg0	20260317	297	1185	2.7	109.5	24	이란전쟁 왜 중국이 조용할까, 시진핑의 숨겨진 계획
jzwDZ-Qluho	20260317	110	1496	0.9	123.0	24	[총정리] 이란 무너지면 큰일나는 나라, 중국 경제 몰락의 10가지 신호: 나라 절반이 백수
5qyu1414Hlo	20260316	312	1185	2.8	109.5	22	중동 불바다에 한국 선박만 돌진한 충격적 이유, 전세계가 경악하며 발칵 뒤집혔다
