id	date	views	dur	mult	denom	n	title
2_AvB5HyVoA	20260608	312	1445	0.2	1729.0	36	중국이 위구르에서 자멸하는 이유 | 제재 한 방에 흔들리는 중국 경제
yJ7z_oRKa3o	20260605	624	1259	0.7	928	37	전쟁나면 들통나는 북한 군사력, 러시아 전선에서 진짜 실력이 드러났다
pll2Q7bM_Ck	20260604	517	1314	0.8	624	37	러시아가 진짜 무너지는 순간… 휴전 뒤 푸틴에게 날아들 최악의 청구서
urymb9IUA54	20260603	28761	1307	55.6	517	37	북한 붕괴 마침내 현실화, 곧 평양이 아수라장 된다. 이미 평양 내부에 다 퍼진 소문.
EXNvmXl0xaw	20260601	389	1253	0.8	510.0	36	주한미군 철수 말도 안된다, 이제 곧 한반도에 터질 끔찍한 일
-JHJlI90_OE	20260529	273	1463	0.6	471.5	32	40년째 망한다는 북한은 어떻게 아직도 안 망하고 버티나
8mk1hhN42Ic	20260528	523	1219	1.3	389	31	남한보다 잘살던 북한은 어쩌다 거지국가로 몰락했나
QDxkzl-fjho	20260527	145	1251	0.3	414.5	30	주한미군 기류 심상치 않다 곧 충격적인 일이 닥친다
6de_kcVNR8c	20260526	97	1245	0.2	389	29	중국 공장 싹다 철수! 참다못한 삼성 충격 결단. 중국은 이제 제대로 망했다
_dEzfKf2ZcI	20260525	211	4779	0.6	357.5	28	"북한 곧 망한다" 평양 내부에 쫙 퍼진 소문. 사실상 쿠데타 시작됐다, 북한 김정은 몰락 시리즈
Z2fT4fLHAn4	20260524	179	1287	0.5	326	27	'한국 대통령'을 사로잡아라! 한국 외교의 무게가 달라졌다…다극 질서의 중심에 선 한국에 전세계 충격
KdwMj3UcTGA	20260523	152	1283	0.5	326	27	한국 출격에 태도 급변, 이란이 진짜 초비상 걸린 이유
w8tYPWdu6bE	20260522	440	1299	1.5	300.5	26	중국인을 제거하라! 위구르 탄압의 참혹한 대가..형제라던 두 나라마저 등 돌렸다
RQ91NAMOER0	20260521	326	1278	1.1	289	25	이란 전쟁보다 끔찍한 대참사. 중국 지금 쫄딱 붕괴할 판이다
2iM00emhauI	20260520	6395	1251	22.8	281.0	24	북한 사실상 쿠데타 발생. 그런데 김정은은 왜 멀쩡한가, 뉴스에서 말하지 않는 4개국 카르텔의 진실
dNZSxSKwNLo	20260519	73110	1256	267.8	273	23	"북한 곧 망한다" 평양 내부에 쫙 퍼진 소문. 사실상 쿠데타 시작됐다
6e66HA55mPs	20260518	48	1244	0.2	281.0	22	결국 등판한 이재용 회장이 6년 만에 고개 숙인 진짜 의미와 다크팩토리의 정체
MzQPSKg6lnM	20260516	26	1530	0.1	273	21	파업이요? 저흰 출근합니다, 삼성 신입 MZ가 줄줄이 탈퇴하는 진짜 이유
q0ZUwO6CH7w	20260515	119	1375	0.4	273	21	45조 요구한 삼성 귀족 노조의 진짜 최후 | 국가의 치명적 손실 막는다!
YtK21mZkJHM	20260515	33	1355	0.1	273	21	AI 패권의 진짜 무대는 반도체가 아니다, 한국이 손에 쥔 세 장의 카드
iUqhQU826rE	20260514	27	1090	0.1	242.0	20	파업도 월급도 필요 없다 현대차 노조 떨게 한 그 로봇, 진짜 만든 사람은 한국에 있었다
C-fvH4O_aCw	20260513	104	1199	0.5	211	19	단 1대도 용납할 수 없다던 현대차 귀족노조를 향한 정의선의 30조짜리 참교육
DUNu-F8TPrU	20260512	289	1258	1.7	165.5	18	우크라이나 역사적 승리 러시아 내부 발칵 뒤집혔다. 그런데 한국은 드론부대 없애고 있습니다.
